artist,track,Year,energy,liveness,tempo,speechiness,acousticness,instrumentalness,valence,danceability,mean_energy,mean_liveness,mean_tempo,mean_speechiness,mean_acousticness,mean_instrumentalness,mean_valence,mean_danceability,raw_tempo,spotify_id
Mr. Big,To Be With You,1992,0.700872,0.676225,0.220682432432,0.227248,0.489709,0.0,0.535355,0.336701,0.654774633238,0.238052796562,0.446496689383,0.058889747851,0.188620363897,0.0719912951289,0.593841378223,0.635879312321,84.661,3Mmt6Xk0H6VR92PEp6x3hP
Right Said Fred,I'm Too Sexy,1992,0.739098,0.292464,0.373547297297,0.076214,0.058748,3.6e-05,0.701614,0.50979,0.654774633238,0.238052796562,0.446496689383,0.058889747851,0.188620363897,0.0719912951289,0.593841378223,0.635879312321,107.285,2WElktskrNJEwgpp5Vouxk
Vanessa Williams,Save the Best For Last,1992,0.344383,0.164013,0.297121621622,0.025644,0.639824,0.0,0.219985,0.531745,0.661731822535,0.241041019718,0.4469117815,0.059630884507,0.179324146479,0.0717267830986,0.590240450704,0.630359783099,95.974,7okbmgA8lRBGl5limZ7LFM
Kris Kross,Jump,1992,0.788776,0.946189,0.337945945946,0.37084,0.064141,0.0,0.722615,0.838115,0.653450487179,0.23425419943,0.439976187726,0.0656646353276,0.184463490028,0.0803952535613,0.59384891453,0.643098866097,102.016,27AHAtAirQapVldIm4c9ZX
Sir Mix-A-Lot,Baby Got Back,1992,0.538106,0.151499,0.533621621622,0.231968,0.003213,0.0,0.852046,0.926969,0.653897675214,0.23387831339,0.439628051128,0.0670990541311,0.181938945869,0.0785005299145,0.592489259259,0.641456504274,130.976,28yT0sZlkqStSByo1j58J4
Mariah Carey,I'll Be There (Live-Unplugged),1992,0.202422,0.941156,0.199614864865,0.040322,0.768165,0.0,0.362801,0.394214,0.645654005714,0.239452862857,0.437555501931,0.0691943257143,0.188932882857,0.0857481142857,0.590896974286,0.643384334286,81.543,2exGHTlYAUQ5UX4e7Uqc79
Madonna,This Used To Be My Playground,1992,0.309527,0.129972,0.162175675676,0.02602,0.705835,0.000198,0.06692,0.494706,0.651898624277,0.236065881503,0.432348402593,0.0722561416185,0.177965601156,0.085405849711,0.599928930636,0.648050517341,76.002,637V2ymBt4Ljlbz4EmRys8
Boyz II Men,End Of the Road,1992,0.353295,0.487012,0.228743243243,0.038604,0.706605,0.0,0.551605,0.468724,0.649775646724,0.233075769231,0.427201605452,0.0719352820513,0.178181034188,0.0834958205128,0.597119196581,0.649819094017,85.854,3l3xTXsUXeWlkPqzMs7mPD
Heights,How Do You Talk To An Angel,1992,0.261196,0.120738,0.196189189189,0.028315,0.109841,5e-06,0.444746,0.514404,0.633725952239,0.231122540299,0.423737373941,0.0709493134328,0.183312134328,0.0804902985075,0.588997014925,0.645792859701,81.036,2QVHmiFTjFsHyxONRdbkcq
Whitney Houston,I Will Always Love You,1992,0.540036,0.394213,0.539527027027,0.068308,0.333144,0.02881,0.136682,0.206204,0.63353160303,0.227023836364,0.428706961507,0.0720401727273,0.179914430303,0.0842240848485,0.584507693939,0.642470406061,131.85,4eHbdreAnSOrDDsFfc4Fpm
Peabo Bryson & Regina Bell,A Whole New World,1993,0.370758,0.156324,0.377033783784,0.029291,0.682947,0.0,0.136309,0.54689,0.632217381098,0.228242448171,0.432568535761,0.0712443689024,0.182208682927,0.077430054878,0.580694256098,0.639092835366,107.801,4biuE0gvdD3GpAryIdgVx8
Snow,Informer,1993,0.707628,0.422982,0.311594594595,0.185996,0.003408,0.0,0.465785,0.732366,0.630712386228,0.225065628743,0.433881918595,0.0723881017964,0.183376446108,0.0833436107784,0.587147020958,0.645639625749,98.116,2LjiPAQOVazT8sRyXL3XRs
Silk,Freak Me,1993,0.725599,0.303583,0.553445945946,0.05238,0.033339,0.0,0.699035,0.673587,0.632478762048,0.223205120482,0.433669000326,0.0743130572289,0.177627903614,0.0883242319277,0.587642135542,0.644075746988,133.91,5CdJveJgiGXoGwDFqF6afp
SWV,Weak,1993,0.547323,0.054615,0.511554054054,0.044322,0.119574,0.0,0.676853,0.665764,0.6316786231,0.214275711246,0.434051219913,0.071622668693,0.174571480243,0.0757190820669,0.577556176292,0.636406930091,127.71,71EHOyEOhNx1SzTebRRyng
Janet Jackson,That's the Way Love Goes,1993,0.282213,0.927296,0.30997972973,0.115465,0.75757,0.001679,0.6127,0.622651,0.631286377644,0.214333800604,0.432663509431,0.072649858006,0.173340752266,0.077038897281,0.57897097281,0.639303900302,97.877,29rQJydAlO0uMyWvRIZxQg
UB40,Can't Help Falling In Love,1993,0.831614,0.118186,0.813898648649,0.037614,0.03248,0.004614,0.787768,0.624931,0.62964533033,0.218952885886,0.43690015015,0.072783972973,0.174592702703,0.0747676966967,0.579111615616,0.637578207207,172.457,7ojJ4XvqBhBcteM0zjMebT
Mariah Carey,Dreamlover,1993,0.743042,0.192482,0.328891891892,0.035929,0.195911,0.0,0.72334,0.69312,0.616869293769,0.229622744807,0.444135335632,0.0750003976261,0.182215623145,0.0773480326409,0.563019777448,0.632048124629,100.676,6HcQZfMrw3KwGyzrKw1Pjy
Meat Loaf,I'd Do Anything For Love (But I Won't Do That),1993,0.227764,0.10717,0.344027027027,0.066439,0.781925,5e-06,0.364707,0.383764,0.622038483283,0.22413506079,0.442884560092,0.0794177659574,0.177988556231,0.081574218845,0.56804262614,0.637410981763,102.916,391CwgcBxvUHmEKda2b5In
Janet Jackson,Again,1993,0.286652,0.185979,0.527891891892,0.030315,0.882066,0.006071,0.190758,0.358348,0.614552486647,0.226294759644,0.437081963269,0.0826162373887,0.184915896142,0.0791539228487,0.575875391691,0.639487439169,130.128,0IaMMHVbpJ0LrRAeigWOXr
Mariah Carey,Hero,1993,0.451599,0.145993,0.459425675676,0.028503,0.710553,0.0,0.17138,0.50692,0.614552486647,0.226294759644,0.437081963269,0.0826162373887,0.184915896142,0.0791539228487,0.575875391691,0.639487439169,119.995,4FCb4CUbFCMNRkI6lYc1zI
Bryan Adams,All For Love,1994,0.379058,0.201991,0.154628378378,0.04787,0.42777,0.0,0.206627,0.50533,0.61860940597,0.230684632836,0.436342174264,0.0873748626866,0.183359597015,0.0755662985075,0.578095958209,0.644029,74.885,035aFnfIrO25Hy4PRP6GC7
Celine Dion,The Power Of Love,1994,0.535029,0.724218,0.577972972973,0.035579,0.463108,4e-06,0.27982,0.398729,0.61860940597,0.230684632836,0.436342174264,0.0873748626866,0.183359597015,0.0755662985075,0.578095958209,0.644029,137.54,5kK1Iru9ogP3Iy1zsANU1n
Ace Of Base,The Sign,1994,0.828127,0.029306,0.304121621622,0.042637,0.012734,0.06834,0.942841,0.802241,0.618734570997,0.234289640483,0.436436555891,0.0863636193353,0.18097352568,0.0731830060423,0.572310416918,0.642808172205,97.01,0hrBpAOgrt8RXigk83LLNE
R. Kelly,Bump N' Grind,1994,0.416638,0.632455,0.526493243243,0.040374,0.341129,0.023106,0.524975,0.736172,0.61553124024,0.234366510511,0.438833515948,0.0846915345345,0.190431135135,0.071188978979,0.574492036036,0.64691075976,129.921,0DBIL8arX0Zo6eAuxNIpik
All-4-One,I Swear,1994,0.40025,0.134025,0.211060810811,0.023317,0.405046,0.0,0.272566,0.544079,0.601266223242,0.238727788991,0.44550894702,0.0904045107034,0.196163119266,0.0686952874618,0.574219501529,0.646897489297,83.237,4WUnM4KNZ0kjp0CUeoyOnS
Lisa Loeb,Stay,1994,0.526315,0.10785,0.769,0.096626,0.59466,0.0,0.480618,0.466812,0.60122,0.236303121118,0.447677186503,0.0928463726708,0.200108614907,0.0637003167702,0.573691515528,0.646486388199,165.812,0jlgrHvssAloyAidZ1aJzs
Boyz II Men,I'll Make Love To You,1994,0.371317,0.260098,0.130452702703,0.063091,0.184228,0.0,0.316409,0.326005,0.609334852201,0.236152981132,0.446272501275,0.0952533144654,0.215795147799,0.0618463553459,0.586551610063,0.648704157233,71.307,61sQYdFNS6sEBYCyr1q5gn
Ini Kamoze,Here Comes the Hotstepper,1994,0.66353,0.266434,0.320310810811,0.219641,0.088195,7.1e-05,0.519672,0.86819,0.602989851393,0.240572173375,0.445666011212,0.0989178668731,0.228106458204,0.0558791857585,0.580736727554,0.647068662539,99.406,4tdhHu2wIhQb55kYHkrelF
TLC,Creep,1995,0.322796,0.097951,0.275878378378,0.032212,0.038451,0.247267,0.939093,0.759704,0.607651829582,0.235012221865,0.449274441644,0.0993892733119,0.223526135048,0.0530435401929,0.589630308682,0.647573755627,92.83,7MYmo0JJJDmu4MZTSAF9y3
Boyz II Men,On Bended Knee,1994,0.556997,0.119083,0.437385135135,0.031972,0.292531,0.0,0.176523,0.610899,0.601591495177,0.231395720257,0.443641783262,0.0968916463023,0.228869382637,0.0576395787781,0.585909508039,0.648922501608,116.733,1aWV3uY3SIEZVbmv45oFWS
Madonna,Take A Bow,1995,0.407957,0.076439,0.190087837838,0.024025,0.341308,1e-06,0.320067,0.549194,0.604965834395,0.228145490446,0.449471036323,0.0965515159236,0.229130570064,0.0555130350318,0.587379417197,0.647744843949,80.133,7izFzcBTx3DVXFeFYDeZKB
Montell Jordan,This Is How We Do It,1995,0.6735,0.347827,0.345972972973,0.233616,0.004346,0.0,0.750415,0.815043,0.602491636076,0.226182196203,0.44520526856,0.0959296392405,0.226107905063,0.0530016455696,0.588706946203,0.642515468354,103.204,6uQKuonTU8VKBz5SHZuQXD
Bryan Adams,Have You Ever Really Loved A Woman?,1995,0.476972,0.09295,0.632905405405,0.03271,0.512747,9e-06,0.339196,0.571185,0.614636611465,0.224952429936,0.438105450594,0.0960741847134,0.220265818471,0.0505411050955,0.584292652866,0.643819038217,145.67,32Gf5A7Hr8RdgggXG0Fdks
TLC,Waterfalls,1995,0.606413,0.271805,0.23947972973,0.0812,0.276491,5e-06,0.778947,0.809742,0.615996044728,0.218676261981,0.441656646663,0.0904566230032,0.209366623003,0.0460393897764,0.585301223642,0.647718539936,87.443,6qspW4YKycviDFjHBOaqUY
Seal,Kiss From A Rose,1995,0.301932,0.257302,0.540337837838,0.028579,0.621278,0.039391,0.230063,0.489424,0.616500323899,0.218696201258,0.439245612358,0.0919170471698,0.205696930818,0.0429713805031,0.585379836478,0.649060720126,131.97,3YKptz29AsOlm7WAVnztBh
Coolio,Gangsta's Paradise,1995,0.57221,0.509587,0.188851351351,0.05883,0.116218,0.0,0.430195,0.637374,0.615196210031,0.217728247649,0.434002975938,0.0867625266458,0.202102658307,0.0465817115987,0.577005253918,0.643677326019,79.95,7lQWRAjyhTpCWFC0jmclT4
Los Del Rio,Macarena (Bayside Boys Mix),1996,0.715926,0.075131,0.345722972973,0.066121,0.186809,0.0,0.919987,0.819341,0.613574925,0.219029265625,0.428801847551,0.087192821875,0.1968455125,0.05113055,0.58039193125,0.644239778125,103.167,2Y9JFksVsC4FgE5qQHLLII
Michael Jackson,You Are Not Alone,1995,0.420505,0.067357,0.456027027027,0.028561,0.619469,8.6e-05,0.199285,0.636262,0.613574925,0.219029265625,0.428801847551,0.087192821875,0.1968455125,0.05113055,0.58039193125,0.644239778125,119.492,6xkryXuiZU360Lngd4sx13
Mariah Carey,Fantasy,1995,0.740645,0.105277,0.340202702703,0.038562,0.108577,0.0,0.829637,0.651688,0.614937582043,0.215960811146,0.424679221404,0.0862702352941,0.190446978328,0.053066879257,0.579449204334,0.644644328173,102.35,4sXxfkCWgVTrtnth4mJ5Tp
Whitney Houston,Exhale (Shoop Shoop),1995,0.392917,0.11905,0.580817567568,0.031908,0.396638,1e-06,0.112441,0.659924,0.620123927052,0.215795170213,0.420918867576,0.0920038085106,0.194738966565,0.0555182887538,0.580572848024,0.645429823708,137.961,7ySbfLwdCwl1EM0zNCJZ38
Mariah Carey,One Sweet Day,1995,0.265087,0.880215,0.510391891892,0.038416,0.435445,0.000475,0.363088,0.390672,0.620518855385,0.217806098462,0.422590592516,0.0920881661538,0.194430230769,0.0524509846154,0.574410646154,0.642383772308,127.538,4oaj36KzXRgDg4McgcTsZK
Celine Dion,Because You Loved Me,1996,0.148953,0.201719,0.446087837838,0.04838,0.779092,0.0,0.223142,0.565919,0.61019328483,0.215470037152,0.408954972387,0.0921363622291,0.208244873065,0.0616203869969,0.572961179567,0.639233470588,118.021,4qhkS0lRL2GgDxpuIr2Mbb
Mariah Carey,Always Be My Baby,1996,0.230622,0.123135,0.714668918919,0.051043,0.693513,0.0,0.660499,0.627976,0.602521146789,0.21364664526,0.403662926688,0.0961165565749,0.208998782875,0.0631171987768,0.577923073394,0.646881455657,157.771,2aBxt229cbLDOvtL7Xbb9x
Bone Thugs N Harmony,Tha Crossroads,1996,0.393596,0.162748,0.542243243243,0.101976,0.04939,2.9e-05,0.24683,0.74675,0.607946082317,0.222667262195,0.400879943968,0.100416042683,0.207323109756,0.061681625,0.578031655488,0.643257841463,132.252,70uzSBasKY4CTYDcj3ZBzs
Toni Braxton,You're Makin' Me High,1996,0.451346,0.083117,0.271114864865,0.045672,0.019508,1e-06,0.863048,0.850914,0.604684656535,0.222542382979,0.396032572086,0.0997719574468,0.206263537994,0.0660528723404,0.575857130699,0.644439392097,92.125,5bJ796cOnGBzSN5bm4mwMj
2 Pac,How Do U Want It,1996,0.699711,0.095053,0.271472972973,0.134294,0.002421,0.0,0.790555,0.852621,0.604050816514,0.220203492355,0.394433382924,0.099201324159,0.206753792049,0.0654296880734,0.576656223242,0.646404422018,92.178,1eduDdsjMO7Or4EXnMf2iS
BLACKstreet,No Diggity,1996,0.675352,0.087294,0.247587837838,0.222531,0.405316,0.0,0.706663,0.849434,0.58888635,0.21535643125,0.40686879223,0.101866384375,0.205199925,0.064371246875,0.570652171875,0.6510695625,88.643,6MdqqkQ8sSC0WB4i8PyRuQ
Toni Braxton,Un-Break My Heart,1996,0.403701,0.286183,0.392263513514,0.03033,0.430027,0.0,0.116217,0.630125,0.589722807692,0.212564410256,0.405486096674,0.100631987179,0.20220561859,0.0640344070513,0.576561259615,0.65254163141,110.055,5Ihd9HrPvOADyVoonH9ZjB
Puff Daddy,Can't Nobody Hold Me Down,1997,0.746167,0.386769,0.283614864865,0.246168,0.11105,3.7e-05,0.661415,0.92801,0.582648477124,0.207878098039,0.418999183007,0.0998874934641,0.203936980392,0.0743315163399,0.579079970588,0.651169215686,93.975,1EM23A621Z0QyTlWKu7T1l
Spice Girls,Wannabe,1997,0.386708,0.407869,0.391959459459,0.084757,0.192178,0.0,0.665526,0.470671,0.582648477124,0.207878098039,0.418999183007,0.0998874934641,0.203936980392,0.0743315163399,0.579079970588,0.651169215686,110.01,1Je1IMUlBXcx1Fz0WE7oPT
Notorious B.I.G.,Hypnotize,1997,0.694202,0.292095,0.283405405405,0.275093,0.175786,0.0,0.635223,0.894992,0.582851527687,0.20960542671,0.430492825073,0.0976345472313,0.190257586319,0.0795141107492,0.580449055375,0.663622778502,93.944,7KwZNVEaqikRSBSpyhXK2j
Hanson,MMMbop,1997,0.859526,0.300656,0.327155405405,0.039664,0.168399,0.0,0.689307,0.400162,0.582592537705,0.207991390164,0.430706889677,0.0977575377049,0.195381055738,0.0799314196721,0.575832734426,0.661808419672,100.419,2HNZxbvFvasRtlOJ9M6DgR
Puff Daddy & Faith Evans,I'll Be Missing You,1997,0.472585,0.107854,0.391006756757,0.0834,0.124172,0.000393,0.918762,0.923956,0.580370916944,0.21038654485,0.436771302864,0.101515760797,0.19573879402,0.0881916744186,0.582985049834,0.659197368771,109.869,1yy2DlSDtEt90d54rPDPXz
Notorious B.I.G.,"Mo Money, Mo Problems",1997,0.813618,0.164242,0.354317567568,0.061256,0.018298,1e-06,0.903061,0.848942,0.585888093645,0.204967698997,0.433203267649,0.102626237458,0.193872076923,0.0823452842809,0.586064150502,0.663104304348,104.439,4INDiWSKvqSKDEu7mh8HFz
Mariah Carey,Honey,1997,0.305536,0.208001,0.296310810811,0.029973,0.453269,0.02365,0.830906,0.677124,0.582252208469,0.208536553746,0.433166057752,0.101424918567,0.192084889251,0.0900020879479,0.592221508143,0.669865019544,95.854,5NaOWLOmVjcA3M5spRATN9
Boyz II Men,4 Seasons Of Loneliness,1997,0.434564,0.121641,0.3135,0.055488,0.828918,2.1e-05,0.199651,0.351266,0.576084458065,0.200024732258,0.429805863121,0.0999817354839,0.195909674194,0.0884017935484,0.595395567742,0.668537125806,98.398,027tq4cWr0kRxLTfdxvM1L
Elton John,Candle In the Wind 1997,1997,0.28923,0.205178,0.498432432432,0.031404,0.976974,0.003616,0.374827,0.480852,0.580825117264,0.202770583062,0.429063958095,0.0991062540717,0.197776599349,0.0870938697068,0.594638296417,0.667394586319,125.768,3DUcaEvPO72PijivCjtZcU
Elton John,Something About the Way You Look Tonight,1997,0.648851,0.081045,0.618560810811,0.026398,0.025731,0.000728,0.469226,0.4581,0.580825117264,0.202770583062,0.429063958095,0.0991062540717,0.197776599349,0.0870938697068,0.594638296417,0.667394586319,143.547,4l4mSq8IKgCMz0q9KFZ7tK
Savage Garden,Truly Madly Deeply,1998,0.723345,0.100929,0.216736486486,0.027029,0.336938,0.0,0.824301,0.622812,0.583978304207,0.204764676375,0.435392963352,0.102057116505,0.198728440129,0.0714586569579,0.593160957929,0.667904501618,84.077,013AWvizllIUEC2FOBzOnh
Janet Jackson,Together Again,1998,0.339005,0.193092,0.480128378378,0.054126,0.157545,0.782215,0.80041,0.849209,0.578654322981,0.203298263975,0.438562027866,0.103021965839,0.199180490683,0.0733084751553,0.593618555901,0.667364599379,123.059,1GrikfH0jDejDvrxo84n4P
Usher,Nice & Slow,1998,0.263008,0.35829,0.472675675676,0.169692,0.249303,0.0,0.51629,0.800439,0.575715553797,0.202254768987,0.437628121793,0.105476265823,0.20171796519,0.0794508291139,0.594662443038,0.670824348101,121.956,5L0KDoZklMgs9GPoonneEl
Next,Too Close,1998,0.516902,0.28017,0.32225,0.051314,0.019839,0.0,0.763303,0.836748,0.579910286164,0.197100238994,0.436777069522,0.102560084906,0.201366628931,0.0820903679245,0.597141446541,0.671796531447,99.693,5IFCyWplye09HytIP80RCF
Celine Dion,My Heart Will Go On,1998,0.123155,0.103996,0.318317567568,0.030373,0.455101,0.001486,0.037557,0.411057,0.575503735016,0.199238835962,0.436572491261,0.101735826498,0.205676974763,0.0791143438486,0.595564921136,0.672095340694,99.111,3oEHQmhvFLiE7ZYES0ulzv
Will Smith,Gettin' Jiggy Wit It,1998,0.885162,0.178094,0.377574324324,0.15072,0.018881,2e-06,0.84188,0.876989,0.575503735016,0.199238835962,0.436572491261,0.101735826498,0.205676974763,0.0791143438486,0.595564921136,0.672095340694,107.881,0weAUscowxeqDtpCgtbpgp
K-Ci & JoJo,All My Life,1998,0.310105,0.410647,0.51375,0.040543,0.138137,1e-05,0.424757,0.665427,0.581270946541,0.194679251572,0.439939571647,0.103699191824,0.205677496855,0.0779492704403,0.599118918239,0.670485220126,128.035,5GorFaKkP2mLREQvhSblIg
Mariah Carey,My All,1998,0.566142,0.981197,0.378959459459,0.047659,0.205151,1.3e-05,0.419024,0.337419,0.576569301887,0.201613996855,0.439770312766,0.102001644654,0.208054987421,0.0743046981132,0.592965710692,0.671098792453,108.086,3RSpK5Y0y5tl25qvssrwJ6
Brandy & Monica,The Boy Is Mine,1998,0.64281,0.102183,0.277216216216,0.043167,0.253004,0.000191,0.669226,0.706897,0.579336946032,0.208000673016,0.438393629344,0.100224393651,0.212122590476,0.0711192634921,0.59127812381,0.670183571429,93.028,6sHsXIJoEN5JpdkGMQDJxt
Monica,The First Night,1998,0.82006,0.274057,0.677493243243,0.069903,0.172122,0.0,0.880734,0.647502,0.575668151235,0.205095012346,0.443435143477,0.102641685185,0.221245697531,0.0680661574074,0.589377089506,0.667780675926,152.269,5rWzxloNXvbRPhlC1O2b6T
Aerosmith,I Don't Want To Miss A Thing,1998,0.777547,0.763644,0.466054054054,0.043174,0.576491,0.0,0.274262,0.450245,0.57795272293,0.210298929936,0.441072495266,0.105722936306,0.22439456051,0.0664690955414,0.593240675159,0.666164257962,120.976,0c1gHntWjKD7QShC8s99sq
Divine,Lately,1998,0.78175,0.100652,0.716912162162,0.091808,0.582333,0.0,0.716835,0.594074,0.578665387821,0.210021019231,0.4379371535,0.105929586538,0.224402785256,0.0627128108974,0.590814358974,0.666737826923,158.103,1DYDQQY0G8VsQFrcRttYLP
Barenaked Ladies,One Week,1998,0.945459,0.229571,0.411108108108,0.038867,0.012192,0.000108,0.725728,0.67883,0.581772545455,0.213234353896,0.441542295542,0.110748133117,0.221949701299,0.0639230779221,0.586414928571,0.668444126623,112.844,1C0pmryC2MdXfa7MZ9uIrU
Lauryn Hill,Doo Wop (That Thing),1998,0.504548,0.092322,0.323885135135,0.244768,0.03929,0.0,0.490822,0.535092,0.583649137705,0.210173377049,0.435506003545,0.11565164918,0.213758534426,0.0741266163934,0.590358101639,0.674846885246,99.935,2Uu8IiLkLY0UXhCHka4Dlr
Britney Spears,..Baby One More Time,1999,0.68145,0.664593,0.276885135135,0.031894,0.211033,6.5e-05,0.895156,0.7554,0.582295085526,0.210735457237,0.431930965505,0.113924917763,0.211723828947,0.0742900328947,0.586214904605,0.673610121711,92.979,0QWFiyhOqFu9RP8qzP6z5L
Brandy,Have You Ever?,1999,0.476088,0.289086,0.554635135135,0.041273,0.553548,0.0,0.259137,0.686846,0.581335131148,0.211637465574,0.430547164377,0.113820452459,0.211127259016,0.0711809311475,0.588439121311,0.676295504918,134.086,3MjUtNVVq3C8Fn0MP3zhXa
Monica,Angel Of Mine,1999,0.597969,0.441456,0.258081081081,0.024737,0.038197,8.7e-05,0.251914,0.490481,0.581335131148,0.211637465574,0.430547164377,0.113820452459,0.211127259016,0.0711809311475,0.588439121311,0.676295504918,90.196,6tBD4yjOf9P8rWwUlXdJFm
R. Kelly,I'm Your Angel,1998,0.478754,0.096184,0.410182432432,0.03937,0.668941,0.0,0.270057,0.594882,0.581335131148,0.211637465574,0.430547164377,0.113820452459,0.211127259016,0.0711809311475,0.588439121311,0.676295504918,112.707,1AM1o0mKbgAK5oMpY8B3Z7
Cher,Believe,1999,0.910476,0.052042,0.547135135135,0.052573,0.009104,0.0,0.484175,0.648766,0.585124475504,0.217569440922,0.432112878729,0.104812106628,0.222417207493,0.0612010864553,0.57077570317,0.660232518732,132.976,2goLsvvODILDzeeiT4dAoR
TLC,No Scrubs,1999,0.861297,0.552493,0.276682432432,0.131229,0.097014,0.0,0.632872,0.687592,0.582107964912,0.217311125731,0.435295124071,0.102540435673,0.220997453216,0.0474520935673,0.567960318713,0.654923362573,92.949,1KGi9sZVMeszgZOWivFpxs
Ricky Martin,Livin' La Vida Loca,1999,0.939029,0.073505,0.852216216216,0.05373,0.004361,0.0,0.93108,0.417041,0.583687749288,0.217391891738,0.432130977131,0.101920475783,0.218384561254,0.0529872478632,0.564545817664,0.651447641026,178.128,0Ph6L4l8dYUuXFmb71Ajnd
Jennifer Lopez,If You Had My Love,1999,0.308001,0.077772,0.283912162162,0.045121,0.042082,7.7e-05,0.839274,0.669065,0.588594654286,0.214233145714,0.434966563707,0.103928174286,0.211717768571,0.05029818,0.569112017143,0.650637065714,94.019,3x4yV0hW5Ve3TKhFkXSqFn
Will Smith,Wild Wild West,1999,0.539527,0.084628,0.371587837838,0.044343,0.000392,0.924933,0.762857,0.851184,0.586653983193,0.214719221289,0.435750454236,0.103751831933,0.210948789916,0.0493126078431,0.569585072829,0.650826487395,106.995,78ZzF9pK3foniEnK64XzX5
Lonestar,Amazed,2000,0.555364,0.112685,0.593054054054,0.031704,0.25072,0.0,0.242293,0.553528,0.5901162,0.210826343662,0.436297449562,0.10144583662,0.208577602817,0.0511260788732,0.576688957746,0.653136456338,139.772,1Oi2zpmL81Q0yScF1zxaC0
Destiny's Child,"Bills, Bills, Bills",1999,0.707547,0.405548,0.530864864865,0.218676,0.046822,8e-06,0.827704,0.555614,0.592055602817,0.214526101408,0.438584354777,0.101194622535,0.206953166197,0.0496270535211,0.573459653521,0.64854068169,130.568,0BUoLE4o9eVahDHvTqak67
TLC,Unpretty,1999,0.691925,0.162538,0.24797972973,0.043641,0.001567,9.3e-05,0.557548,0.634725,0.592859337989,0.212659181564,0.439120772309,0.0992278659218,0.206027835196,0.0517442458101,0.574530103352,0.647579460894,88.701,11mwFrKvLXCbcVGNxffGyP
Christina Aguilera,Genie In A Bottle,1999,0.536073,0.378855,0.316871621622,0.04325,0.521694,0.858098,0.912506,0.730184,0.593325673184,0.212034905028,0.440627283708,0.100602522346,0.205191765363,0.0517002625698,0.57537027095,0.64726827933,98.897,2bbeNsFmjZqdoDhjLsKNWe
Enrique Iglesias,Bailamos,1999,0.698222,0.083603,0.485459459459,0.180356,0.002096,0.047706,0.734813,0.65381,0.595025662011,0.215980930168,0.43550020761,0.102846198324,0.206254357542,0.0539802849162,0.575705949721,0.648776547486,123.848,0n2SEXB2qoRQg171q7XqeW
Santana,Smooth,1999,0.92294,0.093313,0.432108108108,0.031303,0.170286,7.7e-05,0.962458,0.620632,0.594154319444,0.218304313889,0.43211585961,0.102411961111,0.205081266667,0.0539962055556,0.569844988889,0.645272525,115.952,0jsANwwkkHyyeNyuTFq2XO
Mariah Carey,Heartbreaker,1999,0.405041,0.392413,0.325168918919,0.167537,0.68156,0.0,0.802602,0.621426,0.594524062147,0.218155079096,0.436751030692,0.0982109943503,0.209423641243,0.056789680791,0.563414265537,0.636753282486,100.125,6iNcyWk5iUEY7P9zeTc5hm
Savage Garden,I Knew I Loved You,2000,0.499325,0.383777,0.797358108108,0.029812,0.312451,0.000347,0.780699,0.572797,0.600237719547,0.217410320113,0.438340938672,0.0913600736544,0.207234991501,0.0528385042493,0.572188594901,0.633229348442,170.009,68K0qD0VDqdm0eWXsGqnvM
Christina Aguilera,What A Girl Wants,2000,0.703221,0.459146,0.12727027027,0.244252,0.154891,0.0,0.790289,0.709807,0.602722941176,0.219573151261,0.438787020213,0.0882126582633,0.204692722689,0.0465457703081,0.574133988796,0.63141507563,70.836,5bGmuxShUba9maPswDnhCs
Mariah Carey,Thank God I Found You,2000,0.475661,0.986943,0.202898648649,0.054835,0.606488,1e-06,0.220901,0.318528,0.607245745161,0.215876596774,0.434504925894,0.0955784451613,0.19133046129,0.0497808225806,0.590778280645,0.639567164516,82.029,1RS3LStQYhju50eBdD9Uul
Destiny's Child,Say My Name,2000,0.676477,0.134318,0.104236486486,0.160053,0.273829,0.0,0.754302,0.521617,0.604149209677,0.219272716129,0.428432061901,0.0987100709677,0.191510032258,0.0479645580645,0.591277154839,0.640054903226,67.427,7H6ev70Weq6DdpZyyTmUXk
Vertical Horizon,Everything You Want,2000,0.744884,0.075574,0.282554054054,0.031573,0.037119,0.0,0.700313,0.615702,0.607288591772,0.220598857595,0.429195368628,0.102321522152,0.194881310127,0.0476802310127,0.585823275316,0.636910943038,93.818,4cKGldbhGJniI8BrB3K6tb
Santana,"Maria, Maria",2000,0.733111,0.041458,0.310337837838,0.103748,0.027938,7e-05,0.836847,0.766593,0.611659548896,0.224343981073,0.426535893938,0.097107214511,0.194952716088,0.0501721293375,0.585180987382,0.637772807571,97.93,3XKIUb7HzIF1Vu9usunMzc
Aaliyah,Try Again,2000,0.650629,0.089184,0.277168918919,0.253426,0.045143,4e-06,0.604647,0.772393,0.614008537975,0.218194006329,0.434045009408,0.0990109651899,0.198728113924,0.0437966044304,0.588259987342,0.637335832278,93.021,Try Again
Enrique Iglesias,Be With You,2000,0.910058,0.936893,0.473067567568,0.048975,0.130112,0.000303,0.412173,0.562268,0.6132684125,0.2151016625,0.431282728041,0.09795524375,0.19768240625,0.047446590625,0.585581634375,0.64080813125,122.014,1lZ4j5WBURBwZ0M5TT46wP
